CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
4013103604,Arizona,Maricopa,1,4098,1826,0,6,0.0014641,0,1,0,0,0,1,21.8,46250,0,1,0,1,0,0,0,0,0,1895.429073,0,0,1169.595131,0,1895.429073,0.462525396,1169.595131,0.285406328,520.4362287,0.126997616,252.3480833,0.061578351,1358.382752,0.331474561,22.07799839,0.005387506,63.93396757,0.015601261,4.99999994,0.001220107,19.87196827,0.004849187,426.162398,0.103992776,785.250935,0.191618091,33.42527982,0.018305192,82.34487049,0.045095767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,865,745,3119,120,218,7,63,571,1005,70,200
4013103605,Arizona,Maricopa,1,5967,2398,0,28,0.0046925,0,0,0,0,0,0,1.6,105000,1,1,1,1,1,0,0,0,2316.255067,5061.163519,2316.255067,212.125158,393.2321065,212.125158,5061.163519,0.848192311,393.2321065,0.065901141,1005.504794,0.168510943,1018.67295,0.170717773,4610.391448,0.772648139,66.96116952,0.011221915,188.4678692,0.031585029,8.679165801,0.001454528,21.47524555,0.003599002,165.1886527,0.027683702,290.8235979,0.048738662,11.03635833,0.004602318,37.31322692,0.015560145,2316.255067,0.388177487,212.125158,0.035549716,466.595547,0.078196003,453.2282406,0.075955797,2042.08073,0.342229048,35.23388645,0.005904791,132.0555111,0.022130972,5.275608197,0.000884131,16.88371943,0.002829516,84.72563812,0.014199034,152.1175513,0.025493137,5.096038874,0.00212512,17.05059817,0.007110341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,1150,1269,5456,77,203,13,27,191,344,11,43
4013103606,Arizona,Maricopa,1,4089,1720,0,24,0.0058694,0,1,0,0,0,1,21.6,59654,0,1,0,1,0,0,0,0,156.9487216,3638.212562,156.9487216,35.40680587,1419.803912,35.40680587,3638.212562,0.889756068,1419.803912,0.347225217,676.9523928,0.16555451,571.1661897,0.139683588,2964.239254,0.724930118,67.37631257,0.016477455,128.1291251,0.031335076,8.00000016,0.001956469,31.3609533,0.00766959,439.106894,0.107387355,690.8333038,0.168949206,48.38079552,0.028128369,189.0247715,0.109898123,156.9487216,0.038383155,35.40680587,0.008659038,19.53039834,0.004776326,34.31455487,0.008391919,146.5186522,0.035832392,0.082427859,2.02E-05,6.982216001,0.001707561,0,0,0,0,3.365417778,0.000823042,5.63184464,0.001377316,0,0,8.832274035,0.005135043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,788,623,3267,74,164,8,33,543,833,56,220
4013103607,Arizona,Maricopa,1,4496,1768,0,42,0.0093416,0,0,0,0,0,0,8.4,77198,1,1,1,1,1,0,0,0,2388.140848,4458.302634,2388.140848,415.4935894,832.7040567,415.4935894,4458.302634,0.991615355,832.7040567,0.185209977,896.0179098,0.19929224,570.7583983,0.126948042,3870.591538,0.860896694,90.86570224,0.020210343,175.5322504,0.039041871,0,0,39.00000005,0.008674377,282.3131517,0.062792071,544.2174935,0.121044816,39.95687009,0.02260004,70.66593976,0.039969423,2388.140848,0.531170117,415.4935894,0.092414055,509.5722242,0.113339018,274.7805434,0.061116669,2113.510803,0.470086922,53.00378064,0.011789097,112.9709609,0.025126993,0,0,18.7548364,0.004171449,89.9004699,0.019995656,203.3967978,0.045239501,28.58557108,0.016168309,36.53867168,0.02066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,900,582,3903,92,177,0,39,285,550,38,73
4013103608,Arizona,Maricopa,1,3587,1440,0,23,0.006412,0,0,0,0,0,0,7.6,66319,0,1,0,1,0,0,0,0,28.8233335,3345.89941,28.8233335,3.774207637,836.0154576,3.774207637,3345.89941,0.932784893,836.0154576,0.233068151,868.2723871,0.242060883,240.8983216,0.067158718,2393.442905,0.667254783,156.1367634,0.043528509,275.6069575,0.076834948,6.890973018,0.001921096,72.45966884,0.020200633,441.3621028,0.123044913,673.6401012,0.187800418,48.00505727,0.033336845,112.7099631,0.078270808,28.8233335,0.008035499,3.774207637,0.001052191,6.392398477,0.001782102,4.288558327,0.001195584,22.45142117,0.006259108,0.432267874,0.00012051,0.720843717,0.00020096,0.138337448,3.86E-05,0,0,5.080463693,0.001416355,8.359569907,0.002330519,0.306057264,0.00021254,0.766349047,0.000532187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,922,248,2561,166,319,7,75,459,704,49,116
4013103609,Arizona,Maricopa,1,5280,2292,0,0,0,1,1,1,1,1,1,21.6,45817,1,1,1,1,1,0,0,1,4338.202027,5279.999913,4338.202027,2644.41482,2832.780815,2644.41482,5279.999913,0.999999983,2832.780815,0.536511518,1351.999986,0.256060603,323.9999963,0.061363636,3697.999944,0.700378777,345.9999922,0.065530302,97.99999927,0.018560606,16.99999979,0.003219697,151.9999984,0.028787878,968.9999841,0.183522724,1464.999975,0.277462117,184.5911786,0.080537163,277.2005311,0.12094264,4338.202027,0.821629172,2644.41482,0.50083614,1141.417408,0.216177539,207.1605737,0.039234957,2890.992693,0.547536495,322.189636,0.061020764,81.25056851,0.015388365,16.17774376,0.003063967,138.605119,0.026250969,888.9862664,0.168368611,1277.462286,0.241943615,179.8947831,0.078488125,230.3062202,0.100482644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,1352,324,3698,346,98,17,152,969,1465,180,272
4013103611,Arizona,Maricopa,1,5121,2238,0,6,0.0011716,0,0,0,0,0,0,5.2,93083,0,1,0,1,0,0,0,0,26.55022049,2805.311783,26.55022049,2.421847537,313.0880542,2.421847537,2805.311783,0.547805464,313.0880542,0.06113807,466.1288787,0.091023019,495.2947868,0.096718373,2514.42596,0.491002921,63.59107973,0.012417707,122.4886885,0.0239189,0.658551088,0.000128598,10.85747658,0.002120187,93.29005376,0.018217156,173.0687591,0.033795891,47.23250582,0.021104784,33.27825709,0.014869641,26.55022049,0.005184577,2.421847537,0.000472925,4.225105286,0.000825055,5.333495483,0.001041495,23.472592,0.004583595,0.013028463,2.54E-06,2.034381866,0.000397263,0,0,0.952048615,0.000185911,0.078170776,1.53E-05,0.143313095,2.80E-05,0.512428127,0.000228967,0.29750762,0.000132935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,892,790,4513,117,205,7,27,252,438,62,59
4013103612,Arizona,Maricopa,1,4762,2232,0,16,0.0033599,0,0,0,0,0,0,15.6,54280,0,1,0,1,0,0,0,0,0.375973105,2391.653885,0.375973105,0.057309132,460.6843415,0.057309132,2391.653885,0.502237271,460.6843415,0.096741777,521.1256499,0.109434198,380.2578255,0.079852546,2216.918365,0.465543546,29.33981483,0.006161238,51.94648395,0.010908543,2.296718478,0.000482301,17.98089318,0.003775912,73.17161089,0.015365731,151.1131552,0.031733128,0,0,151.1240547,0.06770791,0.375973105,7.90E-05,0.057309132,1.20E-05,0.020507624,4.31E-06,0.116209872,2.44E-05,0.348629594,7.32E-05,0,0,0.013671749,2.87E-06,0,0,0,0,0.013671749,2.87E-06,0.020507624,4.31E-06,0,0,0.025364079,1.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,1062,524,4096,175,111,6,60,314,591,222,347
4013103614,Arizona,Maricopa,1,2998,1171,0,5,0.0016678,0,0,0,0,0,0,6.1,62625,1,1,1,1,1,0,0,0,2093.343585,2826.298474,2093.343585,780.37845,934.8014057,780.37845,2826.298474,0.942727977,934.8014057,0.311808341,606.8846234,0.202429828,433.6521763,0.144647157,2510.653251,0.837442712,34.49864444,0.01150722,49.41080713,0.016481257,15.99999954,0.005336891,38.66633172,0.012897375,177.0694602,0.059062528,356.0185736,0.118752026,17.57185502,0.015005854,117.8092833,0.100605707,2093.343585,0.698246693,780.37845,0.260299683,486.7995557,0.162374768,291.9954172,0.097396737,1828.103823,0.609774457,27.22909923,0.009082421,32.29195433,0.010771166,15.99999954,0.005336891,35.87869395,0.011967543,153.8400301,0.05131422,298.9802154,0.099726556,10.40589332,0.008886331,83.72979916,0.071502817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,635,470,2668,36,56,16,40,182,364,19,127
4013103615,Arizona,Maricopa,1,4748,1535,0,208,0.0438079,1,1,1,1,1,1,41.5,22462,1,1,1,1,1,0,0,1,4712.852531,4747.609161,4712.852531,3553.775794,3577.766116,3553.775794,4747.609161,0.999917684,3577.766116,0.753531196,1514.00001,0.318871106,289.7068503,0.061016607,2863.644702,0.603126517,378.0000053,0.07961247,81.00000087,0.017059815,5.982233296,0.001259948,223.000005,0.046967145,1195.982247,0.251891796,2654.973377,0.559177207,329.3313576,0.214548116,416.6593538,0.271439318,4712.852531,0.992597416,3553.775794,0.748478474,1505.65608,0.317113749,282.7257418,0.059546281,2839.750551,0.59809405,375.5600677,0.079098582,80.52864928,0.016960541,5.540597937,0.001166933,221.5729695,0.04666659,1189.899727,0.250610726,2637.597396,0.555517564,325.7944867,0.212243965,412.3682245,0.268643794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3432,1514,290,2864,378,81,6,223,1196,2655,367,461
4013103701,Arizona,Maricopa,1,4700,2206,0,7,0.0014894,1,1,1,1,1,1,27,52056,1,1,1,1,1,0,0,1,3327.901683,4129.34931,3327.901683,1706.688041,1829.752229,1706.688041,4129.34931,0.87858496,1829.752229,0.389308985,811.2316921,0.172602488,389.1951022,0.082807469,3371.979439,0.717442434,154.9675394,0.032971817,186.375577,0.039654378,4.999999939,0.00106383,71.99999994,0.015319149,339.0267587,0.072133353,716.6650444,0.152481924,117.2902191,0.05316873,192.2105299,0.087130793,3327.901683,0.708064188,1706.688041,0.363125115,672.1708573,0.143015076,291.695399,0.062062851,2708.792759,0.576338885,138.2823106,0.029421768,102.8985146,0.021893301,3.912438089,0.000832434,69.28109533,0.014740659,304.7345727,0.064837143,643.8825318,0.136996283,105.5257864,0.047835805,158.9748279,0.072064745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,907,505,3881,166,215,5,78,355,756,133,212
4013103702,Arizona,Maricopa,1,3056,1562,0,9,0.002945,0,0,0,0,0,0,10.9,61782,1,1,1,1,1,0,0,0,1647.86177,3035.973424,1647.86177,509.1378107,996.101618,509.1378107,3035.973424,0.993446801,996.101618,0.325949482,428.1479185,0.140100759,425.7218705,0.139306895,2614.895447,0.855659505,93.93799609,0.030738873,47.37998138,0.015503921,2.000000026,0.00065445,32.68999084,0.010696987,245.0699735,0.080193054,515.3259517,0.168627602,38.94247224,0.02493116,136.8276085,0.087597701,1647.86177,0.539221783,509.1378107,0.166602687,263.5511828,0.08624057,163.9724496,0.053655906,1391.880283,0.455458208,57.66119272,0.018868191,29.20166588,0.009555519,0.999999996,0.000327225,21.00614123,0.006873737,147.1124759,0.048138899,305.7096792,0.10003589,28.8387575,0.018462713,70.33691619,0.045030036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,431,430,2633,94,48,2,33,246,517,39,136
4013103900,Arizona,Maricopa,1,5827,2136,0,10,0.0017161,1,1,1,1,1,1,27.4,36250,1,1,1,1,1,0,0,1,5245.209134,5827.000013,5245.209134,2855.985753,3141.962667,2855.985753,5827.000013,1.000000002,3141.962667,0.539207597,1568.999988,0.26926377,609.9999969,0.104685086,4299.000014,0.737772441,211.9999987,0.036382358,93.00000035,0.015960185,5.000000129,0.000858075,178.9999994,0.030719066,1038.999994,0.178307876,1884.000004,0.323322465,130.8400137,0.061254688,388.6253364,0.181940701,5245.209134,0.900156021,2855.985753,0.490129698,1476.292487,0.253353782,505.0468057,0.086673555,3808.355024,0.653570452,195.6469432,0.03357593,79.26262051,0.013602646,4.889826889,0.000839167,171.8633116,0.029494304,985.1913977,0.169073519,1784.261276,0.306205814,117.7303572,0.055117208,336.5772991,0.157573642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,1569,610,4299,212,93,5,179,1039,1884,130,405
4013104000,Arizona,Maricopa,1,6725,2627,0,23,0.0034201,0,0,0,0,1,0,13.2,53676,0,1,0,1,0,0,0,1,363.587142,4009.172156,363.587142,114.4482049,1409.990732,114.4482049,4009.172156,0.596159428,1409.990732,0.209664049,1107.7683,0.164723911,453.016446,0.06736304,2825.604679,0.420164265,185.4526391,0.027576601,104.4701016,0.015534588,9.746674649,0.00144932,92.33964575,0.013730802,791.5583985,0.117703851,1240.818243,0.184508289,181.7907488,0.069200894,244.7705367,0.093174928,363.587142,0.054065003,114.4482049,0.01701832,108.997716,0.016207839,8.910040379,0.001324913,224.7900295,0.033426027,44.77313113,0.006657715,3.114955753,0.00046319,0.783266209,0.000116471,13.15711915,0.001956449,76.96863222,0.01144515,110.9014499,0.016490922,30.54348485,0.011626755,25.45763871,0.009690765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,1725,645,4722,329,221,15,174,1264,1890,319,448
4013104100,Arizona,Maricopa,1,6567,2352,0,66,0.0100503,0,1,0,1,1,1,22.9,44158,0,1,0,1,0,0,0,1,0,2875.195211,0,0,1516.202997,0,2875.195211,0.437824762,1516.202997,0.230882138,721.6505462,0.109890444,212.4435352,0.032350165,2172.056872,0.330753292,163.3544434,0.024875048,40.88487798,0.006225808,15.26026515,0.00232378,40.73024749,0.006202261,442.9085175,0.067444574,782.7786259,0.119198816,149.8459898,0.06371003,192.0365365,0.081648187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,1744,596,5052,293,88,16,79,1039,1745,212,405
4013104202,Arizona,Maricopa,1,5131,1786,0,12,0.0023387,0,0,0,0,0,0,12.3,58193,0,1,0,1,0,0,0,0,248.6510227,2879.744513,248.6510227,95.0768521,1112.896613,95.0768521,2879.744513,0.561244302,1112.896613,0.216896631,658.8849145,0.128412573,383.7496347,0.074790418,2469.443255,0.481279138,94.35759995,0.01838971,52.09057788,0.01015213,6.54761197,0.001276089,51.24873368,0.00998806,206.0567177,0.040159173,426.0094621,0.083026596,7.10844683,0.003980093,87.07487986,0.048754132,248.6510227,0.048460538,95.0768521,0.018529887,49.18328225,0.009585516,31.01448706,0.006044531,223.3529733,0.043530106,9.207395893,0.001794464,2.035837863,0.000396772,2.875373006,0.000560392,4.328038981,0.000843508,6.851403451,0.001335296,28.39477051,0.005533964,0.024610457,1.38E-05,8.094223971,0.00453204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,1228,681,4303,161,108,13,79,467,900,21,148
4013104203,Arizona,Maricopa,1,6211,2210,0,32,0.0051521,0,0,0,0,0,0,10.7,62869,0,0,0,0,0,0,0,0,0,450.2553126,0,0,173.2866637,0,450.2553126,0.072493208,173.2866637,0.027899962,135.577953,0.021828683,54.19569893,0.008725761,280.8292085,0.045214814,17.12443244,0.002757114,15.99243536,0.002574857,1.303141952,0.000209812,16.72414092,0.002692665,118.2819557,0.019043947,158.0636368,0.025448984,0,0,10.24897923,0.004637547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,1642,616,4563,287,191,22,157,991,1691,115,153
4013104204,Arizona,Maricopa,1,3230,1037,0,19,0.0058824,0,0,0,0,0,0,14.3,68548,0,0,0,0,0,0,0,0,0,422.0357053,0,0,122.2934181,0,422.0357053,0.130661209,122.2934181,0.037861739,99.34684859,0.030757538,50.19558281,0.015540428,323.405547,0.100125556,20.25793186,0.006271806,6.146387473,0.001902906,3.849432468,0.001191775,7.178271398,0.002222375,61.19813669,0.018946792,106.136776,0.032859683,0.913948109,0.000881339,15.21073562,0.014668019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,847,401,2524,142,69,9,39,447,727,5,118
4013104205,Arizona,Maricopa,1,5156,2248,0,20,0.003879,0,1,0,1,1,1,14.4,43665,0,1,0,1,0,0,0,1,0.690486133,1949.446495,0.690486133,0.486753345,1318.384584,0.486753345,1949.446495,0.378092804,1318.384584,0.255699105,439.2204449,0.085186277,83.28742317,0.016153496,1147.637596,0.222582932,232.353766,0.045064734,48.92019986,0.009488014,8.435777487,0.001636109,180.973807,0.035099652,331.1253294,0.064221359,472.5214705,0.091644971,221.4336881,0.09850253,211.4444624,0.094058925,0.690486133,0.000133919,0.486753345,9.44E-05,0.345243067,6.70E-05,0,0,0,0,0.690486133,0.000133919,0,0,0,0,0,0,0,0,0,0,0.087630503,3.90E-05,0.078277066,3.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,1181,449,3459,423,149,18,252,855,1377,265,475
4013104206,Arizona,Maricopa,1,3813,1306,0,27,0.007081,0,0,0,0,0,0,18.9,50720,0,1,0,1,0,0,0,0,0,727.2220032,0,0,205.159208,0,727.2220032,0.190721742,205.159208,0.053805195,154.9888974,0.040647495,144.6010515,0.037923171,545.6996754,0.143115572,25.91715758,0.006797052,26.22670749,0.006878234,1,0.000262261,5.686378692,0.001491314,122.6920831,0.03217731,237.8494427,0.062378558,9.772830921,0.007483025,51.7986422,0.039662054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,948,536,2661,169,285,7,39,652,1170,42,266
4013104207,Arizona,Maricopa,1,4240,1775,0,14,0.0033019,0,0,0,0,0,0,7.9,67386,0,1,0,1,0,0,0,0,0,631.189412,0,0,84.4899217,0,631.189412,0.148865427,84.4899217,0.019926868,123.412783,0.029106788,82.58638909,0.019477922,550.3963137,0.129810451,11.39742611,0.002688072,13.09530637,0.003088516,0,0,7.226308792,0.001704318,49.07405975,0.011574071,89.83734377,0.021188053,0,0,17.81417459,0.010036155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,876,470,3465,179,127,5,55,409,665,61,141
4013104212,Arizona,Maricopa,1,6174,2212,0,9,0.0014577,0,0,0,0,0,0,11.5,65593,0,1,0,1,0,0,0,0,5.175702095,4117.552135,5.175702095,2.234962225,1448.979917,2.234962225,4117.552135,0.666918065,1448.979917,0.234690625,1046.63897,0.169523643,302.5598938,0.04900549,3304.648559,0.535252439,133.8711466,0.021683049,100.7859612,0.016324257,6.09016932,0.000986422,57.99807621,0.009393922,514.1582173,0.083277975,823.7509584,0.133422572,65.32479587,0.029532005,201.9867822,0.091314097,5.175702095,0.000838306,2.234962225,0.000361996,1.041950583,0.000168764,0.163443223,2.65E-05,3.970308304,0.000643069,0.326886445,5.29E-05,0.14982295,2.43E-05,0.006810134,1.10E-06,0.088531747,1.43E-05,0.633342505,0.000102582,0.912558019,0.000147807,0.328088224,0.000148322,0.346440703,0.000156619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,1577,477,4838,194,250,10,88,794,1286,70,295
4013104214,Arizona,Maricopa,1,2312,741,0,112,0.0484429,0,0,0,0,0,0,10.5,82250,0,1,0,1,0,0,0,0,37.30950248,2132.255463,37.30950248,9.119296253,660.3655285,9.119296253,2132.255463,0.922255823,660.3655285,0.285625229,471.2737445,0.203838125,346.9809819,0.150078279,1897.180988,0.820580012,39.04497169,0.016887964,37.68165689,0.016298295,0,0,12.34082853,0.005337729,146.0070349,0.063151832,284.0070339,0.122840413,46.92186618,0.063322357,58.98771143,0.079605548,37.30950248,0.016137328,9.119296253,0.003944332,8.362178296,0.003616859,7.587863803,0.003281948,33.89733875,0.014661479,0,0,1.874317124,0.000810691,0,0,0,0,1.537847906,0.000665159,6.285109073,0.002718473,1.231336765,0.001661723,1.047933169,0.001414215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,503,421,2059,43,39,0,13,158,296,57,68
4013104215,Arizona,Maricopa,1,4026,1512,0,31,0.0077,0,0,0,0,0,0,12.8,65710,0,1,0,1,0,0,0,0,0,1915.213937,0,0,564.0099142,0,1915.213937,0.475711361,564.0099142,0.140091881,525.3458407,0.130488286,155.1965034,0.03854856,1571.998079,0.39046152,60.33756132,0.014986975,41.07325426,0.010202001,1.318122745,0.000327403,36.1294653,0.008974035,204.3574441,0.050759425,350.4709853,0.087051909,0,0,94.42280513,0.062448945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646,979,382,3393,106,79,11,51,386,650,41,234
4013104216,Arizona,Maricopa,1,4771,1865,0,58,0.0121568,0,0,0,0,0,0,16,59659,0,1,0,1,0,0,0,0,0,3703.482486,0,0,1516.494043,0,3703.482486,0.776248687,1516.494043,0.317856643,802.0862059,0.168117,283.1180278,0.059341444,2988.335824,0.626354187,117.7053203,0.024670996,213.4688383,0.044742997,0,0,42.62932611,0.008935092,341.3431914,0.071545418,551.5597258,0.115606734,97.57070941,0.052316734,151.6878918,0.08133399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,1092,355,3885,130,240,0,54,462,757,94,185
