,Census Tract,Unnamed: 0,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Store_Type,distance,bus_stops,store_count
361,04013108501,68460.0,FRY'S 129,4724 N 20th St,,Phoenix,AZ,85016.0,4704.0,MARICOPA,-112.03893000000001,33.505974,68461.0,40100000000000.0,GroceryStore,0.30069094523117024,10.0,1.0
362,04013108501,43347.0,Target 3261,1625 E Camelback Rd,,Phoenix,AZ,85016.0,3901.0,MARICOPA,-112.04652,33.509205,43348.0,40100000000000.0,GroceryStore,0.015028145358320226,10.0,1.0
363,04013108502,199366.0,TRADER JOE'S  90,4821 N 20th St,,Phoenix,AZ,85016.0,4707.0,MARICOPA,-112.0388,33.507065000000004,199367.0,40100000000000.0,Pricey,0.14550233253727948,8.0,1.0
364,04013108502,75554.0,Whole Foods Market 10476,4701 N 20th St,,Phoenix,AZ,85016.0,,MARICOPA,-112.0388,33.505699,75555.0,40100000000000.0,Pricey,0.2377544284959885,8.0,1.0
365,04013108601,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
366,04013108602,,,,,,,,,,,,,,,3.989204532391526,17.0,0.0
367,04013108802,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
368,04013108901,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
369,04013108902,,,,,,,,,,,,,,,3.989204532391526,13.0,0.0
370,04013109001,14833.0,Best Farmers Market LLC,4825 N 27th Ave,,Phoenix,AZ,85017.0,3603.0,MARICOPA,-112.11692,33.508476,14834.0,40100000000000.0,Market,0.06641377249519204,6.0,1.0
371,04013109001,11645.0,El Super Rancho,4501 N 27th Ave,,Phoenix,AZ,85017.0,3702.0,MARICOPA,-112.11698999999999,33.502541,11646.0,40100000000000.0,GroceryStore,0.0035970373154030726,6.0,1.0
372,04013109002,107157.0,El Super 55,2211 W Camelback Rd,,Phoenix,AZ,85015.0,3446.0,MARICOPA,-112.10735,33.509521,107158.0,40100000000000.0,GroceryStore,0.04097250004546365,5.0,1.0
373,04013109003,,,,,,,,,,,,,,,3.989204532391526,5.0,0.0
374,04013109101,74068.0,SUPER CARNICERIA LOS PINOS 2,4832 N 27th Ave,,Phoenix,AZ,85017.0,3678.0,MARICOPA,-112.11705,33.508635999999996,74069.0,40100000000000.0,Market,0.017074722074991767,8.0,1.0
375,04013109102,70508.0,Burma & Asia Market Llc,4110 N 27th Ave,,Phoenix,AZ,85017.0,4305.0,MARICOPA,-112.11711000000001,33.495453000000005,70509.0,40100000000000.0,Market,0.031892674407825235,8.0,1.0
376,04013109102,106196.0,Karen Asia Grocery Store LLC,4110 N 27th Ave,,Phoenix,AZ,85017.0,4305.0,MARICOPA,-112.1171,33.495457,106197.0,40100000000000.0,GroceryStore,0.0325024126695486,8.0,1.0
377,04013109102,182561.0,Los Amigos Market,4141 N 35th Ave,Ste 14,Phoenix,AZ,85017.0,3864.0,MARICOPA,-112.13416000000001,33.496479,182562.0,40100000000000.0,Market,0.03084591887764818,8.0,1.0
378,04013109102,243096.0,Thai And Myanmar Market Llc,4141 N 35th Ave,Ste 10,Phoenix,AZ,85017.0,3864.0,MARICOPA,-112.13328,33.496296,243097.0,40100000000000.0,Market,0.06435805276800052,8.0,1.0
379,04013109200,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
380,04013109300,,,,,,,,,,,,,,,3.989204532391526,15.0,0.0
381,04013109400,195149.0,Walmart Supercenter 5189,5250 W Indian School Rd,,Phoenix,AZ,85031.0,2605.0,MARICOPA,-112.17221,33.495041,195150.0,40100000000000.0,GroceryStore,0.08644094869603552,16.0,1.0
382,04013109500,,,,,,,,,,,,,,,3.989204532391526,15.0,0.0
383,04013109601,149914.0,SAFEWAY  1654,4811 N 83rd Ave,,Phoenix,AZ,85033.0,1000.0,MARICOPA,-112.23765,33.506865999999995,149915.0,40100000000000.0,GroceryStore,0.12787752124828883,8.0,1.0
384,04013109602,8516.0,Lam's Supermarket,6740 W Indian School Rd,,Phoenix,AZ,85033.0,3225.0,MARICOPA,-112.20461,33.494846,8517.0,40100000000000.0,GroceryStore,0.03171812192276625,9.0,1.0
385,04013109603,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
386,04013109604,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
387,04013109701,49964.0,LA HEREFORD ROMAN,4002 N 67th Ave,Ste 2,Phoenix,AZ,85033.0,4037.0,MARICOPA,-112.20328,33.493790000000004,49965.0,40100000000000.0,Market,0.028600670552092793,8.0,1.0
388,04013109702,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
389,04013109703,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
390,04013109704,,,,,,,,,,,,,,,3.989204532391526,3.0,0.0
391,04013109705,164730.0,El Super 19,7502 W Thomas Rd,,Phoenix,AZ,85033.0,,MARICOPA,-112.22073999999999,33.480244,164731.0,40100000000000.0,GroceryStore,0.0421129194796821,3.0,1.0
392,04013109801,120550.0,Food City 140,6544 W Thomas Rd,,Phoenix,AZ,85033.0,5738.0,MARICOPA,-112.20187,33.480389,120551.0,40100000000000.0,GroceryStore,0.07920744765902843,8.0,1.0
393,04013109801,213142.0,FRY'S 126,6601 W Indian School Rd,,Phoenix,AZ,85033.0,3339.0,MARICOPA,-112.20178,33.494793,213143.0,40100000000000.0,GroceryStore,0.05476500279772962,8.0,1.0
394,04013109802,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
395,04013109900,91745.0,El Super 8,5217 W Indian School Rd,,Phoenix,AZ,85031.0,,MARICOPA,-112.1715,33.49493,91746.0,40100000000000.0,GroceryStore,0.06949738148628334,16.0,1.0
396,04013109900,15232.0,Los Altos Ranch Market 2,5802 W Thomas Rd,,Phoenix,AZ,85031.0,3229.0,MARICOPA,-112.18488,33.48061,15233.0,40100000000000.0,GroceryStore,0.08114558687409376,16.0,1.0
397,04013110001,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
398,04013110002,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
399,04013110100,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
400,04013110400,140478.0,Sprouts Farmers Market 41,3320 N 7th Ave,,Phoenix,AZ,85013.0,4170.0,MARICOPA,-112.08321000000001,33.486813,140479.0,40100000000000.0,GroceryStore,0.013966188910614711,25.0,1.0
401,04013110501,212606.0,SAFEWAY  0174,520 W Osborn Rd,,Phoenix,AZ,85013.0,3808.0,MARICOPA,-112.08275,33.487629,212607.0,40100000000000.0,GroceryStore,0.029355956735628443,15.0,1.0
402,04013110501,66404.0,Vitamin Cottage Natural Food Market U115,655 W Indian School Rd,,Phoenix,AZ,85013.0,3138.0,MARICOPA,-112.08313000000001,33.494884000000006,66405.0,40100000000000.0,Market,0.019318509855075973,15.0,1.0
403,04013110502,,,,,,,,,,,,,,,3.989204532391526,13.0,0.0
404,04013110600,,,,,,,,,,,,,,,3.989204532391526,25.0,0.0
405,04013110701,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
406,04013110702,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
407,04013110801,43374.0,SMART & FINAL 491,2742 E Indian School Rd,,Phoenix,AZ,85016.0,6854.0,MARICOPA,-112.02221000000002,33.495026,43375.0,40100000000000.0,Market,0.05817982441379848,8.0,1.0
408,04013110802,169680.0,El Super 22,3130 E Thomas Rd,,Phoenix,AZ,85016.0,8016.0,MARICOPA,-112.01466,33.480511,169681.0,40100000000000.0,GroceryStore,0.04898347133445157,10.0,1.0
409,04013110802,42997.0,FRY'S 2,3036 E Thomas Rd,,Phoenix,AZ,85016.0,8014.0,MARICOPA,-112.01661000000001,33.480499,42998.0,40100000000000.0,GroceryStore,0.057789047985786296,10.0,1.0
410,04013110901,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
411,04013110902,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
412,04013111000,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
413,04013111100,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
414,04013111201,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
415,04013111202,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
416,04013111203,,,,,,,,,,,,,,,3.989204532391526,2.0,0.0
417,04013111204,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
418,04013111300,11377.0,Food City 143,4430 E McDowell Rd,,Phoenix,AZ,85008.0,4504.0,MARICOPA,-111.98631,33.465847,11378.0,40100000000000.0,GroceryStore,0.04993258423085968,17.0,1.0
419,04013111300,61638.0,FRY'S 135,4505 E Thomas Rd,,Phoenix,AZ,85018.0,7614.0,MARICOPA,-111.9849,33.480114,61639.0,40100000000000.0,GroceryStore,0.03456109694466302,17.0,1.0
420,04013111300,93227.0,Target Store T-0950,4515 E Thomas Rd,,Phoenix,AZ,85018.0,7614.0,MARICOPA,-111.9845,33.48008,93228.0,40100000000000.0,GroceryStore,0.011346969800095032,17.0,1.0
421,04013111401,2106.0,Isra Food Market 1,1610 N 36th St,,Phoenix,AZ,85008.0,3944.0,MARICOPA,-112.00426000000002,33.466068,2107.0,40100000000000.0,Market,0.03791537711896639,9.0,1.0
422,04013111401,13700.0,Super Carniceria Y Pescaderia Los Alamos,1640 N 36th St,ste a105,Phoenix,AZ,85008.0,,MARICOPA,-112.0043,33.466431,13701.0,40100000000000.0,Market,0.0543391144190639,9.0,1.0
423,04013111402,150963.0,Walmart Supercenter 2515,3721 E Thomas Rd,,Phoenix,AZ,85018.0,7507.0,MARICOPA,-112.00155,33.480408000000004,150964.0,40100000000000.0,GroceryStore,0.06893247535354867,4.0,1.0
424,04013111501,158211.0,Super Carniceria Los Pinos 3 Inc,2903 E Mcdowell Rd,,Phoenix,AZ,85008.0,3618.0,MARICOPA,-112.01921000000002,33.465755,158212.0,40100000000000.0,Market,0.08300904161273649,4.0,1.0
425,04013111502,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
426,04013111601,212426.0,Food City 12,2124 E McDowell Rd,,Phoenix,AZ,85006.0,2458.0,MARICOPA,-112.03589,33.465824,212427.0,40100000000000.0,GroceryStore,0.010462643939175011,9.0,1.0
427,04013111602,,,,,,,,,,,,,,,3.989204532391526,9.0,0.0
428,04013111700,,,,,,,,,,,,,,,3.989204532391526,25.0,0.0
429,04013111800,189271.0,SAFEWAY  2651,340 E McDowell Rd,,Phoenix,AZ,85004.0,1533.0,MARICOPA,-112.06743,33.465736,189272.0,40100000000000.0,GroceryStore,0.016465648713186207,27.0,1.0
430,04013111900,,,,,,,,,,,,,,,3.989204532391526,26.0,0.0
431,04013112100,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
432,04013112201,224414.0,IMPORTACIONES VALENTINAS,2540 N 35th Ave,Ste 2,Phoenix,AZ,85009.0,1350.0,MARICOPA,-112.13441999999999,33.476471000000004,224415.0,40100000000000.0,Market,0.019266379231139875,8.0,1.0
433,04013112201,82063.0,SUPER MERCADO Y CARNICERIA MICHOACAN,3549 W Thomas Rd,Ste 104,Phoenix,AZ,85019.0,4444.0,MARICOPA,-112.13601000000001,33.480434,82064.0,40100000000000.0,GroceryStore,0.08782485078036256,8.0,1.0
434,04013112202,68470.0,FRY'S 610,4230 W McDowell Rd,,Phoenix,AZ,85009.0,2096.0,MARICOPA,-112.15036,33.466,68471.0,40100000000000.0,GroceryStore,0.010922182769917282,9.0,1.0
435,04013112301,10800.0,Murrieta's Carniceria 3,4340 West Mcdowell Road,,Phoenix,AZ,85035.0,,MARICOPA,-112.1529,33.466026,10801.0,40100000000000.0,Market,0.030881369094381668,9.0,1.0
436,04013112302,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
437,04013112401,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
438,04013112402,198729.0,Food City 135,5114 W McDowell Rd,,Phoenix,AZ,85035.0,3862.0,MARICOPA,-112.1698,33.466038,198730.0,40100000000000.0,GroceryStore,0.005263550959906099,8.0,1.0
439,04013112502,100232.0,Super Carniceria La Guera 1,5950 W McDowell Rd,Ste 107,Phoenix,AZ,85035.0,4989.0,MARICOPA,-112.18906000000001,33.465988,100233.0,40100000000000.0,Market,0.11862059797746859,7.0,1.0
440,04013112503,86224.0,Target Store T-0851,7409 W Virginia Ave,,Phoenix,AZ,85035.0,1336.0,MARICOPA,-112.21807,33.476513,86225.0,40100000000000.0,GroceryStore,0.1463533665815888,16.0,1.0
441,04013112504,74908.0,Jimmies Market 1,6011 W Thomas Rd,,Phoenix,AZ,85033.0,5854.0,MARICOPA,-112.18838999999998,33.480434,74909.0,40100000000000.0,Market,0.11321038235547129,9.0,1.0
442,04013112505,185485.0,SUPER CARNICERIA LAS CUATRO MILPA,6639 W McDowell Rd,,Phoenix,AZ,85035.0,4749.0,MARICOPA,-112.20223999999999,33.465832,185486.0,40100000000000.0,Market,0.02144512931673055,15.0,1.0
443,04013112507,195296.0,SMART & FINAL 499,1450 N 43rd Ave,,Phoenix,AZ,85009.0,3130.0,MARICOPA,-112.15188,33.464240999999994,195297.0,40100000000000.0,Market,0.08662168635803924,12.0,1.0
444,04013112508,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
445,04013112509,34406.0,Walmart Supercenter 1549,2020 N 75th Ave,,Phoenix,AZ,85035.0,3200.0,MARICOPA,-112.22083,33.47039,34407.0,40100000000000.0,GroceryStore,0.08637850730299562,40.0,1.0
446,04013112510,,,,,,,,,,,,,,,3.989204532391526,33.0,0.0
447,04013112511,211061.0,Walmart Supercenter 5331,7575 W Lower Buckeye Rd,,Phoenix,AZ,85043.0,3450.0,MARICOPA,-112.22335,33.422874,211062.0,40100000000000.0,GroceryStore,0.141356471976921,4.0,1.0
448,04013112512,,,,,,,,,,,,,,,3.989204532391526,59.0,0.0
449,04013112513,,,,,,,,,,,,,,,3.989204532391526,20.0,0.0
450,04013112514,,,,,,,,,,,,,,,3.989204532391526,44.0,0.0
451,04013112601,109324.0,Food City 103,4239 W McDowell Rd,,Phoenix,AZ,85009.0,2080.0,MARICOPA,-112.14997,33.465942,109325.0,40100000000000.0,GroceryStore,0.06590077404075946,7.0,1.0
452,04013112602,,,,,,,,,,,,,,,3.989204532391526,10.0,0.0
453,04013112700,2804.0,Food City 94,3442 W Van Buren St,,Phoenix,AZ,85009.0,4708.0,MARICOPA,-112.13351000000002,33.451477000000004,2805.0,40100000000000.0,GroceryStore,0.06314643264724429,16.0,1.0
454,04013112700,138097.0,Mercado Latino,3102 W Van Buren St,,Phoenix,AZ,85009.0,4820.0,MARICOPA,-112.12637,33.451366,138098.0,40100000000000.0,Market,0.025252860050564374,16.0,1.0
455,04013112700,205571.0,ROOSEVELT SUPERMARKET,3202 W Roosevelt St,,Phoenix,AZ,85009.0,3406.0,MARICOPA,-112.12727,33.458736,205572.0,40100000000000.0,GroceryStore,0.40685036337723696,16.0,1.0
456,04013112900,,,,,,,,,,,,,,,3.989204532391526,25.0,0.0
457,04013113000,,,,,,,,,,,,,,,3.989204532391526,20.0,0.0
458,04013113100,65329.0,Phoenix Public Market,721 N Central,,PHOENIX,AZ,85004.0,,MARICOPA,-112.07375,33.456084999999995,65330.0,40100000000000.0,Market,0.05631762820576217,36.0,1.0
459,04013113201,188623.0,QUALITY FOOD MARKET,621 N 14th St,,Phoenix,AZ,85006.0,3508.0,MARICOPA,-112.05211000000001,33.455055,188624.0,40100000000000.0,Market,0.24579114887612263,7.0,1.0
460,04013113202,,,,,,,,,,,,,,,3.989204532391526,11.0,0.0
461,04013113203,186824.0,FOODWAY MARKET,1151 E Moreland St,,Phoenix,AZ,85006.0,2721.0,MARICOPA,-112.05657,33.461242999999996,186825.0,40100000000000.0,Market,0.11796042184213211,20.0,1.0
462,04013113300,227877.0,Baiz Fresh Food,523 N 20th St,,Phoenix,AZ,85006.0,3860.0,MARICOPA,-112.03898000000001,33.455032,227878.0,40100000000000.0,Market,0.24301362147307315,29.0,1.0
463,04013113300,70653.0,Los Altos Ranch Market 3,1602 E Roosevelt St,,Phoenix,AZ,85006.0,3678.0,MARICOPA,-112.0449,33.458702,70654.0,40100000000000.0,GroceryStore,0.0069663777817050776,29.0,1.0
464,04013113400,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
465,04013113501,87492.0,Huichos Market,1042 N 26th St,,Phoenix,AZ,85008.0,4921.0,MARICOPA,-112.02593999999999,33.46022,87493.0,40100000000000.0,Market,0.13349891374342848,15.0,1.0
466,04013113502,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
467,04013113601,209266.0,Food City 148,3205 E McDowell Rd,,Phoenix,AZ,85008.0,3886.0,MARICOPA,-112.01279,33.465706,209267.0,40100000000000.0,GroceryStore,0.02971608310240935,4.0,1.0
468,04013113602,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
469,04013113700,,,,,,,,,,,,,,,3.989204532391526,15.0,0.0
470,04013113801,,,,,,,,,,,,,,,3.989204532391526,52.0,0.0
471,04013113802,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
472,04013113900,,,,,,,,,,,,,,,3.989204532391526,25.0,0.0
473,04013114000,,,,,,,,,,,,,,,3.989204532391526,28.0,0.0
474,04013114100,227474.0,Fry's 88,100 E Jefferson St,,Phoenix,AZ,85004.0,2752.0,MARICOPA,-112.07248999999999,33.447189,227475.0,40100000000000.0,GroceryStore,0.0763945597965387,23.0,1.0
475,04013114200,203307.0,Lee's Market,420 W Buckeye Rd,,Phoenix,AZ,85003.0,2631.0,MARICOPA,-112.08015,33.437107,203308.0,40100000000000.0,Market,0.08361884165009471,13.0,1.0
476,04013114200,65453.0,Marz Market 1,724 S Central Ave,,Phoenix,AZ,85004.0,2621.0,MARICOPA,-112.07383999999999,33.440197,65454.0,40100000000000.0,Market,0.06203214071232574,13.0,1.0
477,04013114301,,,,,,,,,,,,,,,3.989204532391526,35.0,0.0
478,04013114302,150440.0,NEW VALLEY MARKET,1620 W Buckeye Rd,,Phoenix,AZ,85007.0,3519.0,MARICOPA,-112.09407,33.436797999999996,150441.0,40100000000000.0,Market,0.12761711605780737,11.0,1.0
479,04013114401,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
480,04013114402,188256.0,JEFFERSON FOOD MARKET,2145 W Jefferson St,,Phoenix,AZ,85009.0,5218.0,MARICOPA,-112.10638999999999,33.446953,188257.0,40100000000000.0,Market,0.2827792640879304,8.0,1.0
481,04013114500,213767.0,Food City 132,2709 W Van Buren St,,Phoenix,AZ,85009.0,4914.0,MARICOPA,-112.118,33.451069,213768.0,40100000000000.0,GroceryStore,0.04327260812399673,16.0,1.0
482,04013114600,,,,,,,,,,,,,,,3.989204532391526,15.0,0.0
483,04013114703,,,,,,,,,,,,,,,3.989204532391526,12.0,0.0
484,04013114800,60980.0,Family Market 1,1701 S 15th Ave,,Phoenix,AZ,85007.0,4003.0,MARICOPA,-112.09083999999999,33.431923,60981.0,40100000000000.0,Market,0.09658912787878432,22.0,1.0
485,04013114900,86430.0,Target Store T-2149,9830 W LOWER BUCKEYE RD,,PHOENIX,AZ,85003.0,,MARICOPA,-112.08138000000001,33.422199,86431.0,40100000000000.0,GroceryStore,0.05383297128418253,23.0,1.0
486,04013115200,212450.0,FOOD STATE MARKET,3202 E Broadway Rd,,Phoenix,AZ,85040.0,2828.0,MARICOPA,-112.01196000000002,33.407089,212451.0,40100000000000.0,Market,0.04160785333140679,36.0,1.0
487,04013115300,,,,,,,,,,,,,,,3.989204532391526,18.0,0.0
488,04013115400,180157.0,Carniceria El Rancho Grande Llc,4227 S Central Ave,,Phoenix,AZ,85040.0,1023.0,MARICOPA,-112.07326,33.407467,180158.0,40100000000000.0,Market,0.00961208784296784,21.0,1.0
489,04013115500,,,,,,,,,,,,,,,3.989204532391526,7.0,0.0
490,04013115600,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
491,04013115700,189275.0,FOOD ISLAND MARKET,4421 S 19th Ave,,Phoenix,AZ,85041.0,2256.0,MARICOPA,-112.09933999999998,33.405468,189276.0,40100000000000.0,Market,0.08869704857054808,25.0,1.0
492,04013115700,2502.0,JOHN'S RANCHO MARKET,4447 S 15th Ave,,Phoenix,AZ,85041.0,2353.0,MARICOPA,-112.09042,33.405476,2503.0,40100000000000.0,Market,0.08139484230071632,25.0,1.0
493,04013115801,109335.0,Food City 107,7227 S Central Ave,,Phoenix,AZ,85040.0,,MARICOPA,-112.07323999999998,33.392399,109336.0,40100000000000.0,GroceryStore,0.04635472503306842,17.0,1.0
494,04013115801,141328.0,Los Altos Ranch Market 1,5833 S Central Ave,,Phoenix,AZ,85040.0,3054.0,MARICOPA,-112.07321,33.393494,141329.0,40100000000000.0,GroceryStore,0.02915220830100398,17.0,1.0
495,04013115802,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
496,04013115900,,,,,,,,,,,,,,,3.989204532391526,24.0,0.0
497,04013116000,81618.0,Geez Market,1901 E Broadway Rd,,Phoenix,AZ,85040.0,2411.0,MARICOPA,-112.04041000000001,33.406498,81619.0,40100000000000.0,Market,0.1280666715145692,24.0,1.0
498,04013116100,,,,,,,,,,,,,,,3.989204532391526,26.0,0.0
499,04013116202,64028.0,Food City 152,4727 E Southern Ave,,Phoenix,AZ,85042.0,4100.0,MARICOPA,-111.97948999999998,33.392734999999995,64029.0,40100000000000.0,GroceryStore,0.1181950939811543,8.0,1.0
500,04013116203,,,,,,,,,,,,,,,3.989204532391526,57.0,0.0
501,04013116204,,,,,,,,,,,,,,,3.989204532391526,25.0,0.0
502,04013116205,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
503,04013116300,203816.0,FRY'S 81,2250 E Baseline Rd,,Phoenix,AZ,85042.0,6947.0,MARICOPA,-112.03316000000001,33.37788,203817.0,40100000000000.0,GroceryStore,0.10585516326059669,17.0,1.0
504,04013116300,85459.0,Target Store T-1905,2140 E Baseline Rd,,Phoenix,AZ,85042.0,6910.0,MARICOPA,-112.03416999999999,33.37785,85460.0,40100000000000.0,GroceryStore,0.16428711056349068,17.0,1.0
505,04013116400,149693.0,SAFEWAY  1591,6202 S 16th St,,Phoenix,AZ,85042.0,4434.0,MARICOPA,-112.04741999999999,33.391028999999996,149694.0,40100000000000.0,GroceryStore,0.08128266023375488,16.0,1.0
506,04013116500,209278.0,FRY'S 46,520 E Baseline Rd,,Phoenix,AZ,85042.0,6554.0,MARICOPA,-112.06663999999999,33.377796000000004,209279.0,40100000000000.0,GroceryStore,0.06018767866507994,26.0,1.0
507,04013116500,231696.0,La Esquina Market,317 W Alta Vista Rd,,Phoenix,AZ,85041.0,5715.0,MARICOPA,-112.07688999999999,33.388569,231697.0,40100000000000.0,Market,0.20218562378043017,26.0,1.0
508,04013116602,94149.0,Food City 162,845 W Southern Ave,,Phoenix,AZ,85041.0,4705.0,MARICOPA,-112.08385,33.392146999999994,94150.0,40100000000000.0,GroceryStore,0.0006988936502581069,18.0,1.0
509,04013116602,35657.0,Spaces Of Opportunity Our Harvest Market,1200 W Vineyard Rd,,Phoenix,AZ,85041.0,6702.0,MARICOPA,-112.08768,33.38501,35658.0,40100000000000.0,Market,0.33072260050069807,18.0,1.0
510,04013116603,,,,,,,,,,,,,,,3.989204532391526,3.0,0.0
511,04013116604,203817.0,FRY'S 87,5140 W Baseline Rd,,Laveen,AZ,85339.0,2971.0,MARICOPA,-112.1692,33.377666,203818.0,40100000000000.0,GroceryStore,0.012416577255702816,8.0,1.0
512,04013116604,88283.0,TUMBLEWEED MARKET,7145 S 51ST AVE,,LAVEEN,AZ,85339.0,,MARICOPA,-112.16826999999999,33.380882,88284.0,40100000000000.0,Market,0.08366879112978502,8.0,1.0
513,04013116605,113027.0,Mi Ranchito 2,5035 W Southern Ave,Ste 110,Laveen,AZ,85339.0,6311.0,MARICOPA,-112.16696999999999,33.391964,113028.0,40100000000000.0,Market,0.19784760348394842,8.0,1.0
514,04013116606,196490.0,TASAN INCORPORATED,3901 W Southern Ave,,Phoenix,AZ,85041.0,4134.0,MARICOPA,-112.14258000000001,33.392033000000005,196491.0,40100000000000.0,GroceryStore,0.037089148177122964,11.0,1.0
515,04013116606,95301.0,Walmart SuperCenter 3771,6150 S 35th Ave,,Phoenix,AZ,85041.0,5004.0,MARICOPA,-112.13371000000001,33.389953999999996,95302.0,40100000000000.0,GroceryStore,0.10430458519503538,11.0,1.0
516,04013116607,,,,,,,,,,,,,,,3.989204532391526,8.0,0.0
517,04013116608,,,,,,,,,,,,,,,3.989204532391526,6.0,0.0
518,04013116609,84959.0,Sprouts Farmers Market 40,7700 S 59th Avenue,,LaVeen,AZ,85339.0,,MARICOPA,-112.18516000000001,33.376366,84960.0,40100000000000.0,GroceryStore,0.07372200188209793,7.0,1.0
519,04013116610,114001.0,Safeway 2709,5035 W Baseline Rd,,Laveen,AZ,85339.0,7310.0,MARICOPA,-112.16661,33.377464,114002.0,40100000000000.0,GroceryStore,0.052150472411140875,8.0,1.0
520,04013116611,,,,,,,,,,,,,,,3.989204532391526,0.0,0.0
521,04013116612,,,,,,,,,,,,,,,3.989204532391526,16.0,0.0
522,04013116613,,,,,,,,,,,,,,,3.989204532391526,17.0,0.0
523,04013116702,,,,,,,,,,,,,,,3.989204532391526,23.0,0.0
524,04013116703,,,,,,,,,,,,,,,3.989204532391526,20.0,0.0
525,04013116704,107748.0,Walmart Neighborhood Market 4293,2435 E Baseline Rd,,Phoenix,AZ,85042.0,7004.0,MARICOPA,-112.02923,33.377682,107749.0,40100000000000.0,GroceryStore,0.030971419793639758,20.0,1.0
526,04013116707,,,,,,,,,,,,,,,3.989204532391526,5.0,0.0
527,04013116708,213647.0,SAFEWAY  0752,4747 E Elliot Rd,,Phoenix,AZ,85044.0,1627.0,MARICOPA,-111.98187,33.348904,213648.0,40100000000000.0,GroceryStore,0.06288484687126113,19.0,1.0
528,04013116709,,,,,,,,,,,,,,,3.989204532391526,1.0,0.0
529,04013116710,,,,,,,,,,,,,,,3.989204532391526,3.0,0.0
530,04013116711,,,,,,,,,,,,,,,3.989204532391526,4.0,0.0
531,04013116712,191255.0,SAFEWAY  1201,4005 E Chandler Blvd,,Phoenix,AZ,85048.0,8888.0,MARICOPA,-111.99655,33.305092,191256.0,40100000000000.0,GroceryStore,0.7131443564455249,7.0,1.0
532,04013116712,195437.0,TRADER JOE'S 177,4025 E Chandler Blvd Ste 38,,Phoenix,AZ,85048.0,8832.0,MARICOPA,-111.99641000000001,33.305065,195438.0,40100000000000.0,Pricey,0.7050456792120934,7.0,1.0
533,04013116713,60859.0,FRY'S 628,3949 E Chandler Blvd,,Phoenix,AZ,85048.0,302.0,MARICOPA,-111.99893999999999,33.305065,60860.0,40100000000000.0,GroceryStore,0.10361957610619534,6.0,1.0
534,04013116714,,,,,,,,,,,,,,,3.989204532391526,3.0,0.0
535,04013116715,,,,,,,,,,,,,,,3.989204532391526,1.0,0.0
536,04013116717,35139.0,Bashas' 11,4855 E Warner Rd,,Phoenix,AZ,85044.0,3308.0,MARICOPA,-111.9803,33.330803,35140.0,40100000000000.0,GroceryStore,0.001700139516821805,5.0,1.0
537,04013116718,89580.0,Target Store T-0909,4734 E Ray Rd,,Phoenix,AZ,85044.0,6225.0,MARICOPA,-111.98186000000001,33.31992,89581.0,40100000000000.0,GroceryStore,0.04600299720317411,6.0,1.0
538,04013116719,183420.0,SAFEWAY  1980,1334 W Chandler Blvd,,Phoenix,AZ,85048.0,,MARICOPA,-111.97303000000001,33.305434999999996,183421.0,40100000000000.0,GroceryStore,0.19722979223325157,14.0,1.0
539,04013116719,45272.0,Sprouts Farmers Market 16,4735 E Ray Rd,Unit A001,Phoenix,AZ,85044.0,,MARICOPA,-111.98251,33.319714000000005,45273.0,40100000000000.0,GroceryStore,0.06941701691717568,14.0,1.0
