,Census Tract,Unnamed: 0,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId,FIPS,Store_Type,distance,bus_stops,store_count
258,04013104205,68464.0,FRY'S 641,3511 W Peoria Ave,,Phoenix,AZ,85029.0,4037.0,MARICOPA,-112.13506000000001,33.581825,68465.0,40100000000000.0,GroceryStore,,,
259,04013104205,234027.0,Walmart Supercenter 6477,9600 N Metro Pkwy W,,Phoenix,AZ,85051.0,1402.0,MARICOPA,-112.12454,33.573634999999996,234028.0,40100000000000.0,GroceryStore,,,
260,04013104206,,,,,,,,,,,,,,,,,
261,04013104207,68475.0,FRY'S 617,2727 W Bell Rd,,Phoenix,AZ,85053.0,3059.0,MARICOPA,-112.11903999999998,33.639782000000004,68476.0,40100000000000.0,GroceryStore,,,
262,04013104207,227434.0,Smart & Final 720,3434 W Greenway Rd,,Phoenix,AZ,85053.0,,MARICOPA,-112.13247,33.625309,227435.0,40100000000000.0,Market,,,
263,04013104212,213428.0,FRY'S 127,4202 W Cactus Rd,,Phoenix,AZ,85029.0,2924.0,MARICOPA,-112.15088,33.596367,213429.0,40100000000000.0,GroceryStore,,,
264,04013104212,114906.0,Moon Light Market 1,3515 W Thunderbird Rd,,Phoenix,AZ,85053.0,5543.0,MARICOPA,-112.1349,33.610721999999996,114907.0,40100000000000.0,Market,,,
265,04013104214,189151.0,Sprouts Farmers Market 3,5665 W Bell Rd,Ste B,Glendale,AZ,85308.0,3883.0,MARICOPA,-112.1807,33.638725,189152.0,40100000000000.0,GroceryStore,,,
266,04013104214,48481.0,Walmart Supercenter 1532,5845 W Bell Rd,,Glendale,AZ,85308.0,3871.0,MARICOPA,-112.18501,33.638622,48482.0,40100000000000.0,GroceryStore,,,
267,04013104215,68070.0,FRY'S 625,6655 W Bell Rd,,Glendale,AZ,85308.0,3607.0,MARICOPA,-112.20062,33.638264,68071.0,40100000000000.0,GroceryStore,,,
268,04013104216,,,,,,,,,,,,,,,,,
269,04013104217,16953.0,SAFEWAY  1636,5860 W Thunderbird Rd,,Glendale,AZ,85306.0,4629.0,MARICOPA,-112.18465,33.610802,16954.0,40100000000000.0,GroceryStore,,,
270,04013104218,,,,,,,,,,,,,,,,,
271,04013104219,,,,,,,,,,,,,,,,,
272,04013104221,70254.0,Sprouts Farmers Market 9,5130 W Peoria Ave,,Glendale,AZ,85302.0,1618.0,MARICOPA,-112.17038000000001,33.581984999999996,70255.0,40100000000000.0,GroceryStore,,,
273,04013104222,,,,,,,,,,,,,,,,,
274,04013104223,,,,,,,,,,,,,,,,,
275,04013104224,213971.0,FRY'S 6,5771 W Thunderbird Rd,,Glendale,AZ,85306.0,4635.0,MARICOPA,-112.18333999999999,33.610721999999996,213972.0,40100000000000.0,GroceryStore,,,
276,04013104225,213992.0,FRY'S 28,4315 W Bell Rd,,Glendale,AZ,85308.0,3530.0,MARICOPA,-112.15338,33.639183,213993.0,40100000000000.0,GroceryStore,,,
277,04013104225,49075.0,UR Market & Juice Bar,4925 W Bell Rd,Ste D2,Glendale,AZ,85308.0,3430.0,MARICOPA,-112.16743000000001,33.638946999999995,49076.0,40100000000000.0,Market,,,
278,04013104226,,,,,,,,,,,,,,,,,
279,04013104227,,,,,,,,,,,,,,,,,
280,04013104301,,,,,,,,,,,,,,,,,
281,04013104302,,,,,,,,,,,,,,,,,
282,04013104401,,,,,,,,,,,,,,,,,
283,04013104402,,,,,,,,,,,,,,,,,
284,04013104501,40301.0,Mtn View Market 1,1501 W Mountain View Rd,,Phoenix,AZ,85021.0,2157.0,MARICOPA,-112.09151999999999,33.574871,40302.0,40100000000000.0,Market,,,
285,04013104502,,,,,,,,,,,,,,,,,
286,04013104600,136464.0,Mercado Y Carniceria El Rancho #3,413 W Hatcher Rd,,Phoenix,AZ,85021.0,2455.0,MARICOPA,-112.08051,33.571224,136465.0,40100000000000.0,GroceryStore,,,
287,04013104701,68469.0,FRY'S 609,850 E Hatcher Rd,,Phoenix,AZ,85020.0,2693.0,MARICOPA,-112.06132,33.571369,68470.0,40100000000000.0,GroceryStore,,,
288,04013104702,,,,,,,,,,,,,,,,,
289,04013104801,,,,,,,,,,,,,,,,,
290,04013104802,,,,,,,,,,,,,,,,,
291,04013104900,212425.0,Bashas' 15,10631 N 32nd St,,Phoenix,AZ,85028.0,3201.0,MARICOPA,-112.01305,33.582794,212426.0,40100000000000.0,GroceryStore,,,
292,04013105002,186332.0,AJ's Fine Foods 63,7141 E Lincoln Dr,,Scottsdale,AZ,85253.0,4417.0,MARICOPA,-111.92835,33.531319,186333.0,40100000000000.0,Pricey,,,
293,04013105003,,,,,,,,,,,,,,,,,
294,04013105004,,,,,,,,,,,,,,,,,
295,04013105101,68472.0,FRY'S 612,4707 E Shea Blvd,,Phoenix,AZ,85028.0,4215.0,MARICOPA,-111.97975,33.582596,68473.0,40100000000000.0,GroceryStore,,,
296,04013105102,,,,,,,,,,,,,,,,,
297,04013105103,,,,,,,,,,,,,,,,,
298,04013105200,,,,,,,,,,,,,,,,,
299,04013105300,187853.0,Walmart Neighborhood Market 2632,115 E Dunlap Ave,,Phoenix,AZ,85020.0,2841.0,MARICOPA,-112.07188000000001,33.567703,187854.0,40100000000000.0,GroceryStore,,,
300,04013105400,49508.0,Albertsons 2952,8035 N 19th Ave,,Phoenix,AZ,85021.0,5159.0,MARICOPA,-112.09965,33.55431,49509.0,40100000000000.0,GroceryStore,,,
301,04013105400,135582.0,El Rancho Market,8901 N 19th Ave,,Phoenix,AZ,85021.0,4206.0,MARICOPA,-112.09955,33.566727,135583.0,40100000000000.0,GroceryStore,,,
302,04013105501,,,,,,,,,,,,,,,,,
303,04013105502,,,,,,,,,,,,,,,,,
304,04013105503,210257.0,Sprouts Farmers Market 7,8040 N 19th Ave,,Phoenix,AZ,85021.0,5101.0,MARICOPA,-112.09971999999999,33.55508,210258.0,40100000000000.0,GroceryStore,,,
305,04013105601,243387.0,Haji Abbas Market,8048 N 27th Ave,,Phoenix,AZ,85051.0,6302.0,MARICOPA,-112.11703,33.554413000000004,243388.0,40100000000000.0,Market,,,
306,04013105602,,,,,,,,,,,,,,,,,
307,04013105701,32238.0,Seoul Market,8935 N 43rd Ave,,Phoenix,AZ,85051.0,3642.0,MARICOPA,-112.15161,33.566502,32239.0,40100000000000.0,Market,,,
308,04013105702,31124.0,88 International Market,3557 W Dunlap Ave,,Phoenix,AZ,85051.0,5303.0,MARICOPA,-112.13583999999999,33.567509,31125.0,40100000000000.0,Market,,,
309,04013105800,176750.0,Altayebat Market,7136 N 35th Ave,,Phoenix,AZ,85051.0,8312.0,MARICOPA,-112.13436000000002,33.541821,176751.0,40100000000000.0,Market,,,
310,04013105800,56066.0,Burma Asia Market Llc 2,3525 W Northern Ave,,Phoenix,AZ,85051.0,5836.0,MARICOPA,-112.13585,33.553051,56067.0,40100000000000.0,Market,,,
311,04013105800,109887.0,Food City 105,3514 W Glendale Ave,,Phoenix,AZ,85051.0,8394.0,MARICOPA,-112.13519,33.538540000000005,109888.0,40100000000000.0,GroceryStore,,,
312,04013105800,229144.0,Galaxy Asian Market Llc,7102 N 35th Ave,Ste 9,Phoenix,AZ,85051.0,8390.0,MARICOPA,-112.13438000000001,33.540665000000004,229145.0,40100000000000.0,Market,,,
313,04013105800,159869.0,Olive Branch Mediterranean Market,3581 W Northern Ave,,Phoenix,AZ,85051.0,9404.0,MARICOPA,-112.13663000000001,33.551956,159870.0,40100000000000.0,Market,,,
314,04013105900,188353.0,Alzahour Sweets & Grocery LLC,7814 N 27th Ave,,Phoenix,AZ,85051.0,6606.0,MARICOPA,-112.11703999999999,33.551784999999995,188354.0,40100000000000.0,Market,,,
315,04013105900,46809.0,Asian Nest Market,3411 W Northern Ave,Ste D,Phoenix,AZ,85051.0,6558.0,MARICOPA,-112.1326,33.553093,46810.0,40100000000000.0,Market,,,
316,04013105900,217858.0,Golden Land International Market,7031 N 35th Ave,,Phoenix,AZ,85051.0,8310.0,MARICOPA,-112.13427,33.539463,217859.0,40100000000000.0,Market,,,
317,04013105900,100406.0,Latino Market,7806 N 27th Ave,,Phoenix,AZ,85051.0,6606.0,MARICOPA,-112.11703999999999,33.551479,100407.0,40100000000000.0,Market,,,
318,04013106001,,,,,,,,,,,,,,,,,
319,04013106002,,,,,,,,,,,,,,,,,
320,04013106003,,,,,,,,,,,,,,,,,
321,04013106100,,,,,,,,,,,,,,,,,
322,04013106200,,,,,,,,,,,,,,,,,
323,04013106300,212605.0,SAFEWAY  1515,810 E Glendale Ave,,Phoenix,AZ,85020.0,5332.0,MARICOPA,-112.06188,33.538277,212606.0,40100000000000.0,GroceryStore,,,
324,04013106400,187889.0,Sprouts Farmers Market 17,1625 E Glendale Ave,,Phoenix,AZ,85020.0,5521.0,MARICOPA,-112.04625,33.538208000000004,187890.0,40100000000000.0,GroceryStore,,,
325,04013106501,181815.0,Healthy Habit Health Foods,6029 N 7th St,,Phoenix,AZ,85014.0,1802.0,MARICOPA,-112.06496000000001,33.524937,181816.0,40100000000000.0,Market,,,
326,04013106501,210134.0,Imperial Kosher Market,737 E Glendale Ave,Ste A,Phoenix,AZ,85020.0,5351.0,MARICOPA,-112.06338999999998,33.538222999999995,210135.0,40100000000000.0,Market,,,
327,04013106502,,,,,,,,,,,,,,,,,
328,04013106600,,,,,,,,,,,,,,,,,
329,04013106701,68066.0,FRY'S 623,1815 W Glendale Ave,,Phoenix,AZ,85021.0,8582.0,MARICOPA,-112.09845,33.538563,68067.0,40100000000000.0,GroceryStore,,,
330,04013106702,,,,,,,,,,,,,,,,,
331,04013106703,48473.0,Walmart Supercenter 2113,1607 W Bethany Home Rd,,Phoenix,AZ,85015.0,2507.0,MARICOPA,-112.09458000000001,33.524014,48474.0,40100000000000.0,GroceryStore,,,
332,04013106801,184841.0,Food City 149,6025 N 27th Ave,,Phoenix,AZ,85017.0,1763.0,MARICOPA,-112.11684,33.524452000000004,184842.0,40100000000000.0,GroceryStore,,,
333,04013106802,154297.0,O'mena African Market,1917 W Glendale Ave,Ste 2,Phoenix,AZ,85021.0,7861.0,MARICOPA,-112.10045,33.538605,154298.0,40100000000000.0,Market,,,
334,04013106900,69767.0,Los Altos Ranch Market 6,3415 W Glendale Ave,Ste 15A,Phoenix,AZ,85051.0,8387.0,MARICOPA,-112.13238999999999,33.538475,69768.0,40100000000000.0,GroceryStore,,,
335,04013106900,70387.0,Walmart SuperCenter 5330,6145 N 35th Ave,,Phoenix,AZ,85017.0,1940.0,MARICOPA,-112.13423999999999,33.526309999999995,70388.0,40100000000000.0,GroceryStore,,,
336,04013107000,,,,,,,,,,,,,,,,,
337,04013107101,,,,,,,,,,,,,,,,,
338,04013107102,242885.0,Medlock Market And Dining,5127 N 43rd Ave,,Phoenix,AZ,85019.0,2828.0,MARICOPA,-112.15109,33.512581,242886.0,40100000000000.0,Market,,,
339,04013107102,145915.0,Super Mercado El Kiosco,3650 W Camelback Rd,Ste 12,Phoenix,AZ,85019.0,2750.0,MARICOPA,-112.13819,33.509487,145916.0,40100000000000.0,GroceryStore,,,
340,04013107201,230506.0,Lams International Llc,3446 W Camelback Rd,Ste 125,Phoenix,AZ,85017.0,3046.0,MARICOPA,-112.13385,33.509487,230507.0,40100000000000.0,GroceryStore,,,
341,04013107202,226115.0,Garcia's Market Y Carniceria,5644 N 27th Ave,,Phoenix,AZ,85017.0,2603.0,MARICOPA,-112.11696,33.519562,226116.0,40100000000000.0,Market,,,
342,04013107202,79843.0,Latino Market Y Carniceria,5714 N 27th Ave,,Phoenix,AZ,85017.0,2604.0,MARICOPA,-112.11696,33.521029999999996,79844.0,40100000000000.0,Market,,,
343,04013107300,130873.0,Peterson Africans Market Llc,2647 W Bethany Home Rd,,Phoenix,AZ,85017.0,2105.0,MARICOPA,-112.11641999999999,33.524014,130874.0,40100000000000.0,Market,,,
344,04013107400,215401.0,FRY'S 128,744 W Camelback Rd,,Phoenix,AZ,85013.0,2207.0,MARICOPA,-112.08346999999999,33.509453,215402.0,40100000000000.0,GroceryStore,,,
345,04013107400,69952.0,Irc New Roots Farm Stand,1616 W Camelback Rd,,Phoenix,AZ,85015.0,3514.0,MARICOPA,-112.09428,33.509646999999994,69953.0,40100000000000.0,Market,,,
346,04013107400,68560.0,LOI PHAT MARKET,1702 W Camelback Rd,Ste 5,Phoenix,AZ,85015.0,3347.0,MARICOPA,-112.09615,33.509646999999994,68561.0,40100000000000.0,Market,,,
347,04013107400,106071.0,Target Store T-2354,5715 N 19th Ave,,Phoenix,AZ,85015.0,2433.0,MARICOPA,-112.09957,33.520859,106072.0,40100000000000.0,GroceryStore,,,
348,04013107500,195725.0,AJ's Fine Foods 64,5017 N Central Ave,,Phoenix,AZ,85012.0,1520.0,MARICOPA,-112.07368999999998,33.509506,195726.0,40100000000000.0,Pricey,,,
349,04013107500,60410.0,Uptown Farmers Market,5757 N Central Ave,,Phoenix,AZ,85012.0,1397.0,MARICOPA,-112.07368000000001,33.522048999999996,60411.0,40100000000000.0,Market,,,
350,04013107601,199234.0,Bashas' 158,5555 N 7th St,Ste 130,Phoenix,AZ,85014.0,2531.0,MARICOPA,-112.06493999999999,33.517693,199235.0,40100000000000.0,GroceryStore,,,
351,04013107602,,,,,,,,,,,,,,,,,
352,04013107700,,,,,,,,,,,,,,,,,
353,04013107800,64254.0,SAFEWAY 2042,3132 E Camelback Rd,,Phoenix,AZ,85016.0,4502.0,MARICOPA,-112.015,33.510056,64255.0,40100000000000.0,GroceryStore,,,
354,04013107900,203965.0,AJ's Fine Foods 159,4430 E Camelback Rd,,Phoenix,AZ,85018.0,2834.0,MARICOPA,-111.98293000000001,33.509438,203966.0,40100000000000.0,Pricey,,,
355,04013108000,,,,,,,,,,,,,,,,,
356,04013108100,,,,,,,,,,,,,,,,,
357,04013108200,212607.0,SAFEWAY 2716,4750 E Indian School Rd,,Phoenix,AZ,85018.0,5440.0,MARICOPA,-111.97955,33.494701,212608.0,40100000000000.0,GroceryStore,,,
358,04013108301,,,,,,,,,,,,,,,,,
359,04013108302,,,,,,,,,,,,,,,,,
360,04013108400,211876.0,Sprouts Farmers Market 8,2824 E Indian School Rd,Ste 126,Phoenix,AZ,85016.0,6822.0,MARICOPA,-112.02023,33.495079,211877.0,40100000000000.0,GroceryStore,,,
361,04013108501,68460.0,FRY'S 129,4724 N 20th St,,Phoenix,AZ,85016.0,4704.0,MARICOPA,-112.03893000000001,33.505974,68461.0,40100000000000.0,GroceryStore,,,
362,04013108501,43347.0,Target 3261,1625 E Camelback Rd,,Phoenix,AZ,85016.0,3901.0,MARICOPA,-112.04652,33.509205,43348.0,40100000000000.0,GroceryStore,,,
363,04013108502,199366.0,TRADER JOE'S  90,4821 N 20th St,,Phoenix,AZ,85016.0,4707.0,MARICOPA,-112.0388,33.507065000000004,199367.0,40100000000000.0,Pricey,,,
364,04013108502,75554.0,Whole Foods Market 10476,4701 N 20th St,,Phoenix,AZ,85016.0,,MARICOPA,-112.0388,33.505699,75555.0,40100000000000.0,Pricey,,,
365,04013108601,,,,,,,,,,,,,,,,,
366,04013108602,,,,,,,,,,,,,,,,,
367,04013108802,,,,,,,,,,,,,,,,,
368,04013108901,,,,,,,,,,,,,,,,,
369,04013108902,,,,,,,,,,,,,,,,,
370,04013109001,14833.0,Best Farmers Market LLC,4825 N 27th Ave,,Phoenix,AZ,85017.0,3603.0,MARICOPA,-112.11692,33.508476,14834.0,40100000000000.0,Market,,,
371,04013109001,11645.0,El Super Rancho,4501 N 27th Ave,,Phoenix,AZ,85017.0,3702.0,MARICOPA,-112.11698999999999,33.502541,11646.0,40100000000000.0,GroceryStore,,,
372,04013109002,107157.0,El Super 55,2211 W Camelback Rd,,Phoenix,AZ,85015.0,3446.0,MARICOPA,-112.10735,33.509521,107158.0,40100000000000.0,GroceryStore,,,
373,04013109003,,,,,,,,,,,,,,,,,
374,04013109101,74068.0,SUPER CARNICERIA LOS PINOS 2,4832 N 27th Ave,,Phoenix,AZ,85017.0,3678.0,MARICOPA,-112.11705,33.508635999999996,74069.0,40100000000000.0,Market,,,
375,04013109102,70508.0,Burma & Asia Market Llc,4110 N 27th Ave,,Phoenix,AZ,85017.0,4305.0,MARICOPA,-112.11711000000001,33.495453000000005,70509.0,40100000000000.0,Market,,,
376,04013109102,106196.0,Karen Asia Grocery Store LLC,4110 N 27th Ave,,Phoenix,AZ,85017.0,4305.0,MARICOPA,-112.1171,33.495457,106197.0,40100000000000.0,GroceryStore,,,
377,04013109102,182561.0,Los Amigos Market,4141 N 35th Ave,Ste 14,Phoenix,AZ,85017.0,3864.0,MARICOPA,-112.13416000000001,33.496479,182562.0,40100000000000.0,Market,,,
378,04013109102,243096.0,Thai And Myanmar Market Llc,4141 N 35th Ave,Ste 10,Phoenix,AZ,85017.0,3864.0,MARICOPA,-112.13328,33.496296,243097.0,40100000000000.0,Market,,,
379,04013109200,,,,,,,,,,,,,,,,,
380,04013109300,,,,,,,,,,,,,,,,,
381,04013109400,195149.0,Walmart Supercenter 5189,5250 W Indian School Rd,,Phoenix,AZ,85031.0,2605.0,MARICOPA,-112.17221,33.495041,195150.0,40100000000000.0,GroceryStore,,,
382,04013109500,,,,,,,,,,,,,,,,,
383,04013109601,149914.0,SAFEWAY  1654,4811 N 83rd Ave,,Phoenix,AZ,85033.0,1000.0,MARICOPA,-112.23765,33.506865999999995,149915.0,40100000000000.0,GroceryStore,,,
384,04013109602,8516.0,Lam's Supermarket,6740 W Indian School Rd,,Phoenix,AZ,85033.0,3225.0,MARICOPA,-112.20461,33.494846,8517.0,40100000000000.0,GroceryStore,,,
385,04013109603,,,,,,,,,,,,,,,,,
386,04013109604,,,,,,,,,,,,,,,,,
387,04013109701,49964.0,LA HEREFORD ROMAN,4002 N 67th Ave,Ste 2,Phoenix,AZ,85033.0,4037.0,MARICOPA,-112.20328,33.493790000000004,49965.0,40100000000000.0,Market,,,
388,04013109702,,,,,,,,,,,,,,,,,
389,04013109703,,,,,,,,,,,,,,,,,
390,04013109704,,,,,,,,,,,,,,,,,
391,04013109705,164730.0,El Super 19,7502 W Thomas Rd,,Phoenix,AZ,85033.0,,MARICOPA,-112.22073999999999,33.480244,164731.0,40100000000000.0,GroceryStore,,,
392,04013109801,120550.0,Food City 140,6544 W Thomas Rd,,Phoenix,AZ,85033.0,5738.0,MARICOPA,-112.20187,33.480389,120551.0,40100000000000.0,GroceryStore,,,
393,04013109801,213142.0,FRY'S 126,6601 W Indian School Rd,,Phoenix,AZ,85033.0,3339.0,MARICOPA,-112.20178,33.494793,213143.0,40100000000000.0,GroceryStore,,,
394,04013109802,,,,,,,,,,,,,,,,,
395,04013109900,91745.0,El Super 8,5217 W Indian School Rd,,Phoenix,AZ,85031.0,,MARICOPA,-112.1715,33.49493,91746.0,40100000000000.0,GroceryStore,,,
396,04013109900,15232.0,Los Altos Ranch Market 2,5802 W Thomas Rd,,Phoenix,AZ,85031.0,3229.0,MARICOPA,-112.18488,33.48061,15233.0,40100000000000.0,GroceryStore,,,
397,04013110001,,,,,,,,,,,,,,,,,
398,04013110002,,,,,,,,,,,,,,,,,
399,04013110100,,,,,,,,,,,,,,,,,
400,04013110400,140478.0,Sprouts Farmers Market 41,3320 N 7th Ave,,Phoenix,AZ,85013.0,4170.0,MARICOPA,-112.08321000000001,33.486813,140479.0,40100000000000.0,GroceryStore,,,
401,04013110501,212606.0,SAFEWAY  0174,520 W Osborn Rd,,Phoenix,AZ,85013.0,3808.0,MARICOPA,-112.08275,33.487629,212607.0,40100000000000.0,GroceryStore,,,
402,04013110501,66404.0,Vitamin Cottage Natural Food Market U115,655 W Indian School Rd,,Phoenix,AZ,85013.0,3138.0,MARICOPA,-112.08313000000001,33.494884000000006,66405.0,40100000000000.0,Market,,,
403,04013110502,,,,,,,,,,,,,,,,,
404,04013110600,,,,,,,,,,,,,,,,,
405,04013110701,,,,,,,,,,,,,,,,,
406,04013110702,,,,,,,,,,,,,,,,,
407,04013110801,43374.0,SMART & FINAL 491,2742 E Indian School Rd,,Phoenix,AZ,85016.0,6854.0,MARICOPA,-112.02221000000002,33.495026,43375.0,40100000000000.0,Market,,,
408,04013110802,169680.0,El Super 22,3130 E Thomas Rd,,Phoenix,AZ,85016.0,8016.0,MARICOPA,-112.01466,33.480511,169681.0,40100000000000.0,GroceryStore,,,
409,04013110802,42997.0,FRY'S 2,3036 E Thomas Rd,,Phoenix,AZ,85016.0,8014.0,MARICOPA,-112.01661000000001,33.480499,42998.0,40100000000000.0,GroceryStore,,,
410,04013110901,,,,,,,,,,,,,,,,,
411,04013110902,,,,,,,,,,,,,,,,,
412,04013111000,,,,,,,,,,,,,,,,,
413,04013111100,,,,,,,,,,,,,,,,,
414,04013111201,,,,,,,,,,,,,,,,,
415,04013111202,,,,,,,,,,,,,,,,,
416,04013111203,,,,,,,,,,,,,,,,,
417,04013111204,,,,,,,,,,,,,,,,,
418,04013111300,11377.0,Food City 143,4430 E McDowell Rd,,Phoenix,AZ,85008.0,4504.0,MARICOPA,-111.98631,33.465847,11378.0,40100000000000.0,GroceryStore,,,
419,04013111300,61638.0,FRY'S 135,4505 E Thomas Rd,,Phoenix,AZ,85018.0,7614.0,MARICOPA,-111.9849,33.480114,61639.0,40100000000000.0,GroceryStore,,,
420,04013111300,93227.0,Target Store T-0950,4515 E Thomas Rd,,Phoenix,AZ,85018.0,7614.0,MARICOPA,-111.9845,33.48008,93228.0,40100000000000.0,GroceryStore,,,
421,04013111401,2106.0,Isra Food Market 1,1610 N 36th St,,Phoenix,AZ,85008.0,3944.0,MARICOPA,-112.00426000000002,33.466068,2107.0,40100000000000.0,Market,,,
422,04013111401,13700.0,Super Carniceria Y Pescaderia Los Alamos,1640 N 36th St,ste a105,Phoenix,AZ,85008.0,,MARICOPA,-112.0043,33.466431,13701.0,40100000000000.0,Market,,,
423,04013111402,150963.0,Walmart Supercenter 2515,3721 E Thomas Rd,,Phoenix,AZ,85018.0,7507.0,MARICOPA,-112.00155,33.480408000000004,150964.0,40100000000000.0,GroceryStore,,,
424,04013111501,158211.0,Super Carniceria Los Pinos 3 Inc,2903 E Mcdowell Rd,,Phoenix,AZ,85008.0,3618.0,MARICOPA,-112.01921000000002,33.465755,158212.0,40100000000000.0,Market,,,
425,04013111502,,,,,,,,,,,,,,,,,
426,04013111601,212426.0,Food City 12,2124 E McDowell Rd,,Phoenix,AZ,85006.0,2458.0,MARICOPA,-112.03589,33.465824,212427.0,40100000000000.0,GroceryStore,,,
427,04013111602,,,,,,,,,,,,,,,,,
428,04013111700,,,,,,,,,,,,,,,,,
429,04013111800,189271.0,SAFEWAY  2651,340 E McDowell Rd,,Phoenix,AZ,85004.0,1533.0,MARICOPA,-112.06743,33.465736,189272.0,40100000000000.0,GroceryStore,,,
430,04013111900,,,,,,,,,,,,,,,,,
431,04013112100,,,,,,,,,,,,,,,,,
432,04013112201,224414.0,IMPORTACIONES VALENTINAS,2540 N 35th Ave,Ste 2,Phoenix,AZ,85009.0,1350.0,MARICOPA,-112.13441999999999,33.476471000000004,224415.0,40100000000000.0,Market,,,
433,04013112201,82063.0,SUPER MERCADO Y CARNICERIA MICHOACAN,3549 W Thomas Rd,Ste 104,Phoenix,AZ,85019.0,4444.0,MARICOPA,-112.13601000000001,33.480434,82064.0,40100000000000.0,GroceryStore,,,
434,04013112202,68470.0,FRY'S 610,4230 W McDowell Rd,,Phoenix,AZ,85009.0,2096.0,MARICOPA,-112.15036,33.466,68471.0,40100000000000.0,GroceryStore,,,
435,04013112301,10800.0,Murrieta's Carniceria 3,4340 West Mcdowell Road,,Phoenix,AZ,85035.0,,MARICOPA,-112.1529,33.466026,10801.0,40100000000000.0,Market,,,
436,04013112302,,,,,,,,,,,,,,,,,
437,04013112401,,,,,,,,,,,,,,,,,
438,04013112402,198729.0,Food City 135,5114 W McDowell Rd,,Phoenix,AZ,85035.0,3862.0,MARICOPA,-112.1698,33.466038,198730.0,40100000000000.0,GroceryStore,,,
439,04013112502,100232.0,Super Carniceria La Guera 1,5950 W McDowell Rd,Ste 107,Phoenix,AZ,85035.0,4989.0,MARICOPA,-112.18906000000001,33.465988,100233.0,40100000000000.0,Market,,,
440,04013112503,86224.0,Target Store T-0851,7409 W Virginia Ave,,Phoenix,AZ,85035.0,1336.0,MARICOPA,-112.21807,33.476513,86225.0,40100000000000.0,GroceryStore,,,
441,04013112504,74908.0,Jimmies Market 1,6011 W Thomas Rd,,Phoenix,AZ,85033.0,5854.0,MARICOPA,-112.18838999999998,33.480434,74909.0,40100000000000.0,Market,,,
442,04013112505,185485.0,SUPER CARNICERIA LAS CUATRO MILPA,6639 W McDowell Rd,,Phoenix,AZ,85035.0,4749.0,MARICOPA,-112.20223999999999,33.465832,185486.0,40100000000000.0,Market,,,
443,04013112507,195296.0,SMART & FINAL 499,1450 N 43rd Ave,,Phoenix,AZ,85009.0,3130.0,MARICOPA,-112.15188,33.464240999999994,195297.0,40100000000000.0,Market,,,
444,04013112508,,,,,,,,,,,,,,,,,
445,04013112509,34406.0,Walmart Supercenter 1549,2020 N 75th Ave,,Phoenix,AZ,85035.0,3200.0,MARICOPA,-112.22083,33.47039,34407.0,40100000000000.0,GroceryStore,,,
446,04013112510,,,,,,,,,,,,,,,,,
447,04013112511,211061.0,Walmart Supercenter 5331,7575 W Lower Buckeye Rd,,Phoenix,AZ,85043.0,3450.0,MARICOPA,-112.22335,33.422874,211062.0,40100000000000.0,GroceryStore,,,
448,04013112512,,,,,,,,,,,,,,,,,
449,04013112513,,,,,,,,,,,,,,,,,
450,04013112514,,,,,,,,,,,,,,,,,
451,04013112601,109324.0,Food City 103,4239 W McDowell Rd,,Phoenix,AZ,85009.0,2080.0,MARICOPA,-112.14997,33.465942,109325.0,40100000000000.0,GroceryStore,,,
452,04013112602,,,,,,,,,,,,,,,,,
453,04013112700,2804.0,Food City 94,3442 W Van Buren St,,Phoenix,AZ,85009.0,4708.0,MARICOPA,-112.13351000000002,33.451477000000004,2805.0,40100000000000.0,GroceryStore,,,
454,04013112700,138097.0,Mercado Latino,3102 W Van Buren St,,Phoenix,AZ,85009.0,4820.0,MARICOPA,-112.12637,33.451366,138098.0,40100000000000.0,Market,,,
455,04013112700,205571.0,ROOSEVELT SUPERMARKET,3202 W Roosevelt St,,Phoenix,AZ,85009.0,3406.0,MARICOPA,-112.12727,33.458736,205572.0,40100000000000.0,GroceryStore,,,
456,04013112900,,,,,,,,,,,,,,,,,
457,04013113000,,,,,,,,,,,,,,,,,
458,04013113100,65329.0,Phoenix Public Market,721 N Central,,PHOENIX,AZ,85004.0,,MARICOPA,-112.07375,33.456084999999995,65330.0,40100000000000.0,Market,,,
459,04013113201,188623.0,QUALITY FOOD MARKET,621 N 14th St,,Phoenix,AZ,85006.0,3508.0,MARICOPA,-112.05211000000001,33.455055,188624.0,40100000000000.0,Market,,,
460,04013113202,,,,,,,,,,,,,,,,,
461,04013113203,186824.0,FOODWAY MARKET,1151 E Moreland St,,Phoenix,AZ,85006.0,2721.0,MARICOPA,-112.05657,33.461242999999996,186825.0,40100000000000.0,Market,,,
462,04013113300,227877.0,Baiz Fresh Food,523 N 20th St,,Phoenix,AZ,85006.0,3860.0,MARICOPA,-112.03898000000001,33.455032,227878.0,40100000000000.0,Market,,,
463,04013113300,70653.0,Los Altos Ranch Market 3,1602 E Roosevelt St,,Phoenix,AZ,85006.0,3678.0,MARICOPA,-112.0449,33.458702,70654.0,40100000000000.0,GroceryStore,,,
464,04013113400,,,,,,,,,,,,,,,,,
465,04013113501,87492.0,Huichos Market,1042 N 26th St,,Phoenix,AZ,85008.0,4921.0,MARICOPA,-112.02593999999999,33.46022,87493.0,40100000000000.0,Market,,,
466,04013113502,,,,,,,,,,,,,,,,,
